number,value,datetime_start,datetime_complete,duration,params_entanglement,params_feature_map_type,params_paulis,params_reps,user_attrs_macro_f1,state,trial_number,feature_map_type,reps,entanglement,paulis,status,error_message,accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,fit_time_seconds,inference_time_seconds,peak_cpu_percent,peak_ram_mb,peak_gpu_memory_mb
20,0.7441990494828068,2026-05-16 19:00:37.885177,2026-05-16 19:02:54.993251,0 days 00:02:17.108074,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,20,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.8853558000119,55.2165943,195.3,302.3984375,1791.12109375
21,0.7441990494828068,2026-05-16 19:02:54.993251,2026-05-16 19:05:10.960635,0 days 00:02:15.967384,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,21,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.04538120000507,54.91642530000536,125.0,302.70703125,1771.71484375
22,0.7441990494828068,2026-05-16 19:05:10.961635,2026-05-16 19:07:27.097662,0 days 00:02:16.136027,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,22,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.26445990000502,54.86608239999623,293.0,297.49609375,1757.12109375
23,0.7441990494828068,2026-05-16 19:07:27.097662,2026-05-16 19:09:43.677183,0 days 00:02:16.579521,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,23,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.47328239999479,55.099621500005014,133.3,297.8828125,1866.18359375
24,0.7441990494828068,2026-05-16 19:09:43.678183,2026-05-16 19:12:01.119822,0 days 00:02:17.441639,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,24,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.57101889999467,55.864835399988806,195.3,293.11328125,1987.12109375
25,0.7441990494828068,2026-05-16 19:12:01.119822,2026-05-16 19:14:17.884239,0 days 00:02:16.764417,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,25,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.515287599992,55.24245320001501,208.3,293.6328125,2033.23046875
26,0.7058156028368794,2026-05-16 19:14:17.884239,2026-05-16 19:17:23.635077,0 days 00:03:05.750838,full,PauliFeatureMap,"[""Y"", ""Z""]",3,0.7058156028368794,COMPLETE,26,PauliFeatureMap,3,full,"[""Y"", ""Z""]",completed,,0.7213114754098361,0.7399749373433584,0.7072510822510822,0.7058156028368794,0.7113498430415067,110.97157920000609,74.77315360002103,208.3,293.390625,2062.89453125
27,0.4912563895614743,2026-05-16 19:17:23.635077,2026-05-16 19:19:38.791383,0 days 00:02:15.156306,full,PauliFeatureMap,"[""ZZ""]",2,0.4912563895614743,COMPLETE,27,PauliFeatureMap,2,full,"[""ZZ""]",completed,,0.4918032786885246,0.49247311827956985,0.49242424242424243,0.4912563895614743,0.49262361237909996,80.86278409999795,54.28708850001567,208.3,292.703125,1825.95703125
28,0.7288888888888889,2026-05-16 19:19:38.791383,2026-05-16 19:21:55.712328,0 days 00:02:16.920945,linear,PauliFeatureMap,"[""X"", ""Z""]",2,0.7288888888888889,COMPLETE,28,PauliFeatureMap,2,linear,"[""X"", ""Z""]",completed,,0.7377049180327869,0.7453379953379953,0.7278138528138528,0.7288888888888889,0.7328961748633881,81.82167820000905,55.092268500011414,201.6,291.40625,1797.84765625
29,0.43723790886217495,2026-05-16 19:21:55.712856,2026-05-16 19:25:12.908217,0 days 00:03:17.195361,circular,PauliFeatureMap,"[""Z"", ""ZZ""]",3,0.43723790886217495,COMPLETE,29,PauliFeatureMap,3,circular,"[""Z"", ""ZZ""]",completed,,0.45901639344262296,0.44047619047619047,0.4458874458874459,0.43723790886217495,0.4463122774373616,117.04512659998727,80.1443261000095,116.4,291.96875,1831.28515625
30,0.6854816824966079,2026-05-16 19:25:12.908217,2026-05-16 19:26:32.162455,0 days 00:01:19.254238,linear,PauliFeatureMap,"[""Z""]",2,0.6854816824966079,COMPLETE,30,PauliFeatureMap,2,linear,"[""Z""]",completed,,0.6885245901639344,0.6862745098039216,0.6850649350649352,0.6854816824966079,0.6880174388860466,47.13438410000526,32.11290440001176,312.5,290.55859375,1749.03515625
31,0.7441990494828068,2026-05-16 19:26:32.162994,2026-05-16 19:28:49.410802,0 days 00:02:17.247808,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,31,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.64360250000027,55.59821649998776,126.0,290.87890625,1799.18359375
32,0.7441990494828068,2026-05-16 19:28:49.410802,2026-05-16 19:31:06.448823,0 days 00:02:17.038021,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,32,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.72894309999538,55.30256680000457,112.5,287.359375,1805.68359375
33,0.7441990494828068,2026-05-16 19:31:06.448823,2026-05-16 19:33:23.933000,0 days 00:02:17.484177,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,33,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.84512309997808,55.63216530001955,112.5,287.5859375,1764.43359375
34,0.0,2026-05-16 19:33:23.933000,2026-05-16 19:33:23.935999,0 days 00:00:00.002999,full,ZFeatureMap,,2,,COMPLETE,34,ZFeatureMap,2,full,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
35,0.6950000000000001,2026-05-16 19:33:23.935999,2026-05-16 19:36:39.466128,0 days 00:03:15.530129,linear,PauliFeatureMap,"[""X"", ""Y"", ""Z""]",2,0.6950000000000001,COMPLETE,35,PauliFeatureMap,2,linear,"[""X"", ""Y"", ""Z""]",completed,,0.7049180327868853,0.7097902097902098,0.6948051948051948,0.6950000000000001,0.6995081967213115,116.61378850002075,78.91053039999679,146.5,284.8828125,1935.62890625
36,0.0,2026-05-16 19:36:39.466128,2026-05-16 19:36:39.469601,0 days 00:00:00.003473,full,ZFeatureMap,,2,,COMPLETE,36,ZFeatureMap,2,full,,failed,'NoneType' object has no attribute 'items',,,,,,,,,,
37,0.7441990494828068,2026-05-16 19:36:39.469601,2026-05-16 19:38:55.779130,0 days 00:02:16.309529,full,PauliFeatureMap,"[""Y"", ""Z""]",2,0.7441990494828068,COMPLETE,37,PauliFeatureMap,2,full,"[""Y"", ""Z""]",completed,,0.7540983606557377,0.7672619047619047,0.7429653679653679,0.7441990494828068,0.748323762471528,81.14763350001886,55.155635299975984,109.6,285.33984375,1940.27734375
38,0.7966666666666666,2026-05-16 19:38:55.779130,2026-05-16 19:40:22.708447,0 days 00:01:26.929317,linear,PauliFeatureMap,"[""Y"", ""Z""]",1,0.7966666666666666,COMPLETE,38,PauliFeatureMap,1,linear,"[""Y"", ""Z""]",completed,,0.8032786885245902,0.8164335664335665,0.7938311688311688,0.7966666666666666,0.799672131147541,51.45674900000449,35.46606440001051,103.9,285.22265625,2221.78515625
39,0.7966666666666666,2026-05-16 19:40:22.708447,2026-05-16 19:41:48.777021,0 days 00:01:26.068574,linear,PauliFeatureMap,"[""Y"", ""Z""]",1,0.7966666666666666,COMPLETE,39,PauliFeatureMap,1,linear,"[""Y"", ""Z""]",completed,,0.8032786885245902,0.8164335664335665,0.7938311688311688,0.7966666666666666,0.799672131147541,51.56326299998909,34.4994246000133,112.0,285.20703125,1985.78515625
