mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0017635345458984375,0.0002887101685461957,0.0012256622314453125,0.0002489331752536243,1.0,poly,0.1,2.0,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.7094736842105263,0.8712121212121212,0.8357487922705313,0.7312252964426877,0.8505494505494506,0.7996418689370635,0.06607377954635757,57,0.9053025142666848,0.8794848766230801,0.8794848766230801,0.8928571428571428,0.8846153846153846,0.8883489589970746,0.009786012960602924
0.0011403083801269532,0.00022296593470547664,0.0009247303009033203,0.00020659877720832458,1.0,poly,scale,3.0,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.7676767676767677,0.9014492753623189,0.9342995169082126,0.8622087132725431,0.8992094861660079,0.8729687518771702,0.05738180802472032,52,0.9042473406290656,0.881905821282907,0.8734705228031145,0.8961076522612759,0.8780592991913747,0.8867581272335474,0.011567723348037549
0.0008016586303710938,0.0004008340801252582,0.0012000083923339843,0.00040051963714063035,1.0,poly,auto,3.0,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.7676767676767677,0.9014492753623189,0.9342995169082126,0.8622087132725431,0.8992094861660079,0.8729687518771702,0.05738180802472032,52,0.9042473406290656,0.881905821282907,0.8734705228031145,0.8916402051783097,0.8780592991913747,0.8858646378169542,0.010968049666284877
0.0016093730926513671,0.0005903252761846671,0.0011025428771972655,0.0004888939226779414,1.0,poly,0.001,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.0012507438659667969,0.000387147873940906,0.0009233474731445313,0.00021384051442518244,1.0,poly,0.01,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.5631594814591498,0.6198882024124742,0.6322115384615384,0.6322115384615384,0.6598999705795823,0.6214741462748565,0.03196949328951503,80,0.7018387553041019,0.6295242875467069,0.6193742680274386,0.6988179669030733,0.6538545138385741,0.6606819583239789,0.03426945232159064
0.0010436058044433593,0.00031953897944577315,0.001201486587524414,0.00022670272778564754,1.0,poly,0.1,3.0,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.9021739130434783,0.9688644688644689,0.9840487919305654,0.9678030303030303,0.952146375791696,0.9550073159866479,0.028279716268383347,22,0.9920930232558139,0.9881395449871837,0.9881894873458793,0.9842196531791907,0.9842196531791907,0.9873722723894517,0.002946864504394892
0.0014925479888916015,8.666512398804551e-05,0.0011327743530273437,0.00021040411373692233,1.0,poly,scale,4.0,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.5631594814591498,0.7663230240549828,0.7933130699088147,0.6322115384615384,0.6598999705795823,0.6829814168928137,0.0855412497833913,77,0.7826173826173826,0.761010101010101,0.746166720200159,0.789907160283595,0.7629575207053166,0.7685317769633108,0.015768037320636877
0.0016555309295654297,0.00022512897757233802,0.0012685775756835938,0.00029984275035488617,1.0,poly,auto,4.0,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.5631594814591498,0.7663230240549828,0.7933130699088147,0.6322115384615384,0.6598999705795823,0.6829814168928137,0.0855412497833913,77,0.7826173826173826,0.7553970212837895,0.746166720200159,0.7792756373236531,0.773886827458256,0.7674687177766482,0.014209704321314692
0.0012767314910888672,0.00029864052736837816,0.0012471199035644532,0.0002675883102528774,1.0,poly,0.001,4.0,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.38392857142857145,0.38181818181818183,0.38738738738738737,0.38738738738738737,0.38738738738738737,0.3855817830817831,0.0023099101266909018,97,0.3860045146726862,0.3865168539325843,0.38513513513513514,0.38513513513513514,0.38513513513513514,0.3855853548021352,0.0005747136456999534
0.0011069774627685547,0.00019786587563392917,0.0015214443206787109,0.00032000898726700734,1.0,poly,0.01,4.0,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.4623376623376624,0.529559748427673,0.4685694869181108,0.5723270440251572,0.5052910052910052,0.5076169893999217,0.040618249481492764,88,0.5372205208270782,0.5293103448275862,0.5514084507042254,0.518364073777065,0.5433255269320842,0.5359257834136077,0.011387038320693396
