timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-17T10:41:59.515223+00:00,qsvm_optuna_search,95.1,4.6,317.51953125,52.4,15531.375,0.0,3381.6328125,8188.0
2026-06-17T10:42:00.543287+00:00,qsvm_optuna_search,99.9,4.2,317.7734375,52.4,15529.8671875,4.0,3381.6328125,8188.0
2026-06-17T10:42:01.587553+00:00,qsvm_optuna_search,100.0,4.2,318.24609375,52.4,15529.84765625,0.0,3381.6328125,8188.0
2026-06-17T10:42:02.641519+00:00,qsvm_optuna_search,96.9,4.5,318.890625,52.4,15530.04296875,0.0,3381.6328125,8188.0
2026-06-17T10:42:03.694098+00:00,qsvm_optuna_search,100.0,4.6,319.41015625,52.4,15527.578125,0.0,3381.6328125,8188.0
2026-06-17T10:42:04.743846+00:00,qsvm_optuna_search,96.9,4.9,320.18359375,52.4,15531.2890625,0.0,3381.6328125,8188.0
2026-06-17T10:42:05.815421+00:00,qsvm_optuna_search,100.8,5.1,321.19921875,52.4,15526.0625,0.0,3381.6328125,8188.0
2026-06-17T10:42:06.846061+00:00,qsvm_optuna_search,100.8,4.3,321.703125,52.4,15527.26171875,0.0,3381.6328125,8188.0
2026-06-17T10:42:07.856819+00:00,qsvm_optuna_search,96.9,4.2,315.1796875,52.4,15529.6953125,3.0,3381.6328125,8188.0
2026-06-17T10:42:08.878942+00:00,qsvm_optuna_search,99.9,4.0,315.20703125,52.4,15530.35546875,3.0,3381.6328125,8188.0
2026-06-17T10:42:09.933105+00:00,qsvm_optuna_search,96.4,5.7,315.20703125,52.4,15527.64453125,0.0,3381.6328125,8188.0
2026-06-17T10:42:10.983802+00:00,qsvm_optuna_search,100.0,4.8,315.20703125,52.4,15520.4609375,0.0,3381.6328125,8188.0
2026-06-17T10:42:12.059482+00:00,qsvm_optuna_search,100.0,4.3,315.20703125,52.4,15518.81640625,0.0,3381.6328125,8188.0
2026-06-17T10:42:13.111221+00:00,qsvm_optuna_search,87.5,8.4,315.20703125,52.4,15520.82421875,0.0,3381.6328125,8188.0
2026-06-17T10:42:14.169475+00:00,qsvm_optuna_search,97.1,5.2,315.99609375,52.4,15514.625,0.0,3381.6328125,8188.0
2026-06-17T10:42:15.181746+00:00,qsvm_optuna_search,103.0,4.4,316.1015625,52.4,15520.28515625,0.0,3381.6328125,8188.0
2026-06-17T10:42:16.193327+00:00,qsvm_optuna_search,94.1,6.0,316.53515625,52.4,15517.87109375,0.0,3381.6328125,8188.0
2026-06-17T10:42:17.221262+00:00,qsvm_optuna_search,100.0,4.6,316.53125,52.4,15519.79296875,3.0,3381.6328125,8188.0
2026-06-17T10:42:18.248915+00:00,qsvm_optuna_search,94.3,4.3,316.53125,52.4,15518.8984375,0.0,3381.6328125,8188.0
2026-06-17T10:42:19.271997+00:00,qsvm_optuna_search,100.0,5.0,316.54296875,52.4,15527.62890625,0.0,3381.6328125,8188.0
2026-06-17T10:42:20.289631+00:00,qsvm_optuna_search,105.7,4.4,316.55078125,52.4,15527.67578125,0.0,3381.6328125,8188.0
2026-06-17T10:42:21.303363+00:00,qsvm_optuna_search,96.9,4.0,316.57421875,52.4,15530.296875,0.0,3381.6328125,8188.0
2026-06-17T10:42:22.318118+00:00,qsvm_optuna_search,97.1,5.7,316.57421875,52.4,15525.8671875,0.0,3381.6328125,8188.0
2026-06-17T10:42:23.330309+00:00,qsvm_optuna_search,97.1,4.2,316.57421875,52.4,15526.91796875,0.0,3381.6328125,8188.0
2026-06-17T10:42:24.347918+00:00,qsvm_optuna_search,100.0,4.4,316.57421875,52.4,15525.9375,0.0,3381.6328125,8188.0
2026-06-17T10:42:25.364957+00:00,qsvm_optuna_search,100.0,3.9,316.57421875,52.4,15528.171875,3.0,3381.6328125,8188.0
2026-06-17T10:42:26.374695+00:00,qsvm_optuna_search,91.0,8.3,316.57421875,52.6,15444.47265625,0.0,3381.6328125,8188.0
2026-06-17T10:42:27.391981+00:00,qsvm_optuna_search,100.0,7.6,316.57421875,52.5,15483.328125,0.0,3381.6328125,8188.0
2026-06-17T10:42:28.398928+00:00,qsvm_optuna_search,91.0,5.1,316.57421875,52.4,15533.63671875,0.0,3381.6328125,8188.0
2026-06-17T10:42:29.413337+00:00,qsvm_optuna_search,90.4,5.7,316.57421875,52.3,15537.40234375,0.0,3381.6328125,8188.0
2026-06-17T10:42:30.428230+00:00,qsvm_optuna_search,90.2,6.5,316.57421875,52.4,15535.1875,0.0,3381.6328125,8188.0
2026-06-17T10:42:31.444716+00:00,qsvm_optuna_search,99.9,4.3,316.57421875,52.3,15538.5546875,0.0,3381.6328125,8188.0
2026-06-17T10:42:32.466158+00:00,qsvm_optuna_search,100.0,6.4,316.57421875,52.4,15534.3984375,0.0,3381.6328125,8188.0
2026-06-17T10:42:33.493474+00:00,qsvm_optuna_search,90.0,6.4,316.57421875,52.3,15537.2265625,3.0,3381.6328125,8188.0
2026-06-17T10:42:34.505490+00:00,qsvm_optuna_search,96.6,4.4,316.828125,52.4,15534.67578125,0.0,3381.6328125,8188.0
2026-06-17T10:42:35.516346+00:00,qsvm_optuna_search,100.2,4.4,316.828125,52.4,15535.109375,0.0,3381.6328125,8188.0
2026-06-17T10:42:36.530168+00:00,qsvm_optuna_search,99.9,4.3,316.828125,52.4,15532.3828125,0.0,3381.6328125,8188.0
2026-06-17T10:42:37.557461+00:00,qsvm_optuna_search,99.9,4.0,316.828125,52.3,15536.51171875,0.0,3381.6328125,8188.0
2026-06-17T10:42:38.573044+00:00,qsvm_optuna_search,103.3,4.7,317.3359375,52.4,15533.71484375,0.0,3381.6328125,8188.0
2026-06-17T10:42:39.587552+00:00,qsvm_optuna_search,99.9,5.5,317.3359375,52.4,15535.46484375,0.0,3381.6328125,8188.0
2026-06-17T10:42:40.595534+00:00,qsvm_optuna_search,100.2,4.3,317.3359375,52.4,15534.98828125,3.0,3381.6328125,8188.0
2026-06-17T10:42:41.609591+00:00,qsvm_optuna_search,99.9,3.7,317.3359375,52.3,15537.07421875,0.0,3381.6328125,8188.0
2026-06-17T10:42:42.641147+00:00,qsvm_optuna_search,100.0,4.4,317.5859375,52.4,15534.02734375,0.0,3381.6328125,8188.0
2026-06-17T10:42:43.655992+00:00,qsvm_optuna_search,100.0,3.6,317.58203125,52.3,15536.1171875,0.0,3381.6328125,8188.0
2026-06-17T10:42:44.667632+00:00,qsvm_optuna_search,93.6,7.5,317.83203125,52.3,15536.51953125,0.0,3381.6328125,8188.0
2026-06-17T10:42:45.683286+00:00,qsvm_optuna_search,99.9,4.3,317.83203125,52.3,15538.4296875,0.0,3381.6328125,8188.0
2026-06-17T10:42:46.697799+00:00,qsvm_optuna_search,106.5,4.5,317.83203125,52.3,15535.64453125,0.0,3381.6328125,8188.0
2026-06-17T10:42:47.708090+00:00,qsvm_optuna_search,99.9,4.2,318.33984375,52.3,15536.390625,0.0,3381.6328125,8188.0
2026-06-17T10:42:48.718017+00:00,qsvm_optuna_search,100.1,4.4,318.33984375,52.3,15535.91796875,3.0,3381.6328125,8188.0
2026-06-17T10:42:49.742924+00:00,qsvm_optuna_search,96.9,3.8,318.87890625,52.3,15536.4921875,0.0,3381.6328125,8188.0
2026-06-17T10:42:50.768150+00:00,qsvm_optuna_search,100.0,4.4,318.87890625,52.4,15535.53515625,0.0,3381.6328125,8188.0
2026-06-17T10:42:51.770495+00:00,qsvm_optuna_search,100.0,3.7,318.87890625,52.3,15537.85546875,0.0,3381.6328125,8188.0
2026-06-17T10:42:52.775492+00:00,qsvm_optuna_search,103.1,4.9,319.38671875,52.4,15529.33203125,0.0,3381.6328125,8188.0
